281429803;Aldi - System Review - July 2015 - Application Profiling
281429808;Aldi - System Review - July 2015 - Web Page Profiling
281429811;Aldi - System Review - July 2015 - Security
281430257;CONFO - 2013-11-20 - Migration Assessment
281434544;GE EDGE Performance Review - v0.1
281434693;ASW TW - Cronjobs Performance
281435739;Mim Promotion Design Review
281435744;Mim - Promo Design Review - Notes
281435945;SEB Group - Tefal Turkey - Server stability troubleshooting
281436540;Apollo-Optik
281436912;JD Williams - Promotions Approach
281436918;KlikSA - PerfRev - Baseline Load Test
281436968;MIM - Partial Code Review - July 2015
281437088;Notes
281437248;ThyssenKrupp AG
281438992;Bridgestone / Firststop - Migration 4.8 to 5.5 Assessment - Simulation
281441541;SFG Code Analysis Plan
281441619;ASW TW - Promotion Items - Design Issues
281441687;ASW TW - Solr Searcher Performance
281441832;ASW TW - Executive Summary
281441836;ASW TW - Webpage Profiling
281442140;MIM - Code Review - July 2015
281442150;MIM - Code Review - Executive Summary
281442155;MIM - Code Review - Project Setup
281442158;MIM - Code Review - Data Model
281442168;MIM - Code Review  - Cronjobs & Order process
281442172;MIM - Code Review - Checkout & Payment
281442180;MIM - Code Review - Mobile -Draft
281442188;MIM - Code Review - Product Listing
281442595;Performance Review 09/07/2015 - Code Inspection
281443037;Aubert - Who is who ?
281443123;Aubert - Key technical and business requirements
281443163;Bridgestone / Firststop - Migration 4.8 to 5.5 Assessment - Migration project lifecycle
281443272;Chanel - 2015-07-09 - Stability issues Round 2 - Report
281443274;Aubert - Environmment Access
281443610;SEB - Téfal Turkey
281443667;Rapha - System Review - June 2015 - Results
281443823;Rapha - System Review - June 2015 - Futher Recommendations
281443984;MultiCountry Package Implementation
282558723;Mim Promotion Design Review v1
282558727;Mim PDR v1 - 01 - Executive Summary
282558731;Mim PDR v1 - 02 - Promotion Design
282558797;Philips Health-tech B2C - Continuous Integration / Continuous delivery
282558800;Philips - CI - Architecture
282559163;Philips - CI - Environment Setup
282559258;Bridgestone / Firststop - Migration 4.8 to 5.5 Assessment - Executive Summary
282559481;Philips - CI - Jenkins Jobs
282560071;Mim PDR v1 - 03 - Promotion Issues
282560127;G-Star
282560140;G-Star OMS
282560264;Setting up your mauijim development environment for the first time
282560321;Cyberport GmbH
282560436;Aldi - System Review - July 2015 - Executive Summary
282560473;Performance Review 09/07/2015 - Code Inspection [RU]
282560487;Bridgestone / Firststop - Migration 4.8 to 5.5 Assessment - Gap Analysis
282560618;Sainsbury Dynatrace
282560691;Meeting Delhaize - July 10th 2015
282560776;Local performance analysis activity
282560817;McKesson Design Review
282560819;McKesson - Design Review - Introduction
282560821;McKesson - Design Review - Scope
282560823;McKesson - Design Review - Summary of Findings
282560825;McKesson - Design Review - System Architecture
282560827;McKesson - Design Review - Catalog Design
282560829;McKesson - Design Review - Search and Navigation
282560831;McKesson - Design Review - Cart/Order Management and Payments
282560833;McKesson - Design Review - Integrations
282560835;McKesson - Design Review - Product Content Management
282560837;McKesson
282561456;ASW - TW - Website Landing Page Analysis
282561934;SFG code review - v2
282563562;(Y-CH-SEALED-AIR) Sealed Air Corporation B2B Switzerland
282563801;(Y-CH-BOBST) Bobst Mex SA B2B
282563865;CPW - Support to build team
282563899;CPW Ad-hoc - 13 July 2015
282564327;Multi-Market Classification Attributes
282564654;Mini System Review
282564657;Woolworths
282566458;Heino - Performance problem analysis
282567084;DC - 2015-07 - Consulting on PCM
282567624;LDAP extension : SSL authentication fails
282567688;JD Williams - June 2015 - Code review - 20150715 Update
282567916;Celio - Store2Web Project
282567928;MIM - Code Review - Mobile
282568215;Product Cockpit : Multi-Selection slowness
282568694;KlikSA - PerfRev - Findings and Improvements Summary
282568739;KlikSA - PerfRev - Configuration Tuning
282568794;KlikSA - PerfRev - Caching Fix and Improvements
282568806;KlikSA - PerfRev - Solr Configuration Tuning
282569164;Bridgestone / Firststop - Migration 4.8 to 5.5 Assessment - Workload
282569810;04 - Aldi Design Review - Product Catalog
282570342;KlikSA - PerfRev - Web Fragment Cache Application
282570451;Celio - Store2Web - Octipas Integration
282570540;Philips Health-tech B2c - Sprint 1: Front-End Recommendations
282570795;Select Comfort
282570880;Performance Review 7/2015
282571062;Performance and Project workshop
282571267;Product cockpit : Editor Area vs Compare View access rights differences
282571421;Zeal
282571808;KlikSA - PerfRev - Soak Test
282572464;Aubert - Consulting Interventions
282572509;Aubert - Consulting Intervention 06072015
282572524;Aubert - Consulting Intervention 15072015
282572722;Comment creation in hmc
282572835;Some attributes of ProductGroup & ProductSuper cannot be edited
282573418;Product Cockpit : Keyword autocompletion doesn't work
282573551;Product Cockpit : "Create Item Button" disappears after performing searches
282574498;MIM - Code Review - Generic Coding Issues
282575047;Catalog synchronization strategies
282575152;Philips Health-tech (B2C)
282575256;Architecture & System Review
282575670;Sharaf DG - hybris 5 Developer Training Trails - OMS
282575675;Sharaf DG - Trail ~ Installing and extending OMS
282575680;Sharaf DG - Trail ~ Integrating hybris Commerce Accelerator & OMS
282575685;Sharaf DG - Trail ~ Enabling schemaless attributes
282575689;Sharaf DG - Trail ~ Data OnBoarding
282575693;Sharaf DG - Trail ~ OMS backoffice
282575696;Sharaf DG - Trail ~ Creating Sourcing Strategies
282575702;Sharaf DG - Trail ~ Customizing OMS workflows
282575707;Sharaf DG - Trail ~ Configuring ATS
282575710;Sharaf DG - Trail ~ Customizing Data OnBoarding
282575840;01 - Aldi Design Review - Management Summary
282576568;Eres - 2015-07-20 - Design Audit
282576664;Aldi - Performance Review 1 - July 2015
282576673;Aldi - Performance Review - July 2015 - Executive Summary
282576676;Aldi - Performance Review - July 2015 - Infrastructure
282576678;Aldi - Performance Review - July 2015 - Monitoring
282576680;Aldi - Performance Review - July 2015 - Application Server Configuration
282576682;Aldi - Performance Review - July 2015 - Web Profiling
282576684;Aldi - Performance Review - July 2015 - Code Review
282576686;Aldi - Performance Review - July 2015 - Load Test
282576689;Aldi - Performance Review - July 2015 - Further Recommendations
282576707;Aldi - Performance Review - July 2015 - Performance Goals
282576711;Aldi - Performance Review - July 2015 - Tests Setup
282576716;Aldi - Performance Review - July 2015 - Baseline
282576720;Aldi - Performance Review - July 2015 - Findings
282576725;Aldi - Performance Review - July 2015 - Results
282576861;Sansibar (ES)
282576983;Eres - Design Audit - General 20072015
282577370;Landmark SOLR
282577595;Eres - Design Audit - Data Model 20072015
282577820;Other questions
282577928;Grundfos - ad-hoc 20 July
282577952;Heino Tukku
282578864;D&C : Executive Summary
282579316;Philips Health-tech B2c - Sprint 2: Front-End Review
282580459;Chanel Eres - 2015-07-20 - Consulting Intervention
282580708;Delhaize - Local Performance Analysis - July 2015
282580712;Delhaize - Local Performance Analysis - Executive Summary
282580716;Delhaize - Local Performance Analysis - Performance Goals
282580718;Delhaize - Local Performance Analysis - Infrastructure
282580720;Delhaize - Local Performance Analysis - Configuration
282580724;Delhaize - Local Performance Analysis - Load Testing
282580727;Delhaize - Local Performance Analysis - Further Recommendations
282580745;Delhaize - Load Test Setup
282580748;Delhaize - Baseline Load Test report
282580751;Delhaize - Findings
282580757;Delhaize - Final Load test report
282580772;Eres - Technical Support - 22072015
282581421;Logista - Workshops - 27/07 - 31/07
282581429;Logista - Architecture & Sizing
282581433;Logista - Promotions
282581437;Logista - Datahub
282581441;Logista - Security & Fine Tunning
282581448;Logista - Executive Summary
282581636;Neinver - System Review
282581641;Neinver - System Review - Executive Summary
282581670;Neinver - Performance Tests - Performance goals
282581701;Neinver - System Review - Monitoring
282581710;Neinver - Performance Tests - Load tests
282581715;Neinver - Performance Tests - Load Test Setup
282581730;Neinver - Performance Tests - Baseline tests
282581754;Neinver - Performance Tests - Findings
282581775;Neinver - Performance Test - Final Test Report
282581796;RDC - 2015-07-22 - Faceting by classification attributes
282581936;Delhaize weekly dashboard
282581995;Sharaf DG - OMS handover and System Review Engagement
282582958;Logista - Useful Info
282583154;DSM - 1 Day Workshop 20150723
282583234;Celio - Store2Web - Identifying Instore vs Online Order
282583253;2015 - NetSteel
282583255;2015 - NetSteel - Meeting Notes 2015-07-23
282583546;2015 - NetSteel - Who's Who
282583553;2015 - NetSteel - Mission Logs
282584792;The HomeDepot Canada
282585282;PUM Workshop Import Jobs Performance Issues - 20150722
282585319;Philips Health-tech (B2C) - Codereviews
282585321;Philips Health-tech (B2C) - Sprint 1 & Sprint 2 - Codereview
282585504;Henkel AG
282586245;2015 - NetSteel - Meeting Notes 2015-07-24
282586273;2015 - NetSteel - Meeting Notes
282586297;2015 - NetSteel - Initialization Discussions - Report 2015-07-24
282586381;2015 - NetSteel - Mission Log - 2015-07-23-2017-07-24
282586417;2015 - NetSteel - Reports
282587033;Logitas - Production Installation Checks
282587149;Biomerieux - Migration Assessment - 5.0 to 5.5
282587151;bioMérieux - Migration Assessment - 5.0 to 5.5 - Report
282587153;bioMérieux - Migration Assessment - 5.0 to 5.5 - Executive Summary
282587156;bioMérieux - Migration Assessment - 5.0 to 5.5 - Simulation
282587159;bioMérieux - Migration Assessment - 5.0 to 5.5 - Gap Analysis
282587162;bioMérieux - Migration Assessment - 5.0 to 5.5 - Migration project lifecycle
282587167;bioMérieux - Migration Assessment - 5.0 to 5.5 - Appendix - Migration simulation log
282587173;Biomerieux - Migration 5.0 to 5.5 Assessment - Workload
282587273;Biomerieux - Migration 5.0 to 5.5 Assessment -  Backlog
282588288;Eres - Design Audit - Project Management 20072015
282588827;Punt Roma
282588855;Logista
282588896;Punt Roma - Environment Access
282589637;Chanel PEPS - Products Integration Issues - 20150724
282590110;Punt Roma - Who is who ?
282590175;Punt Roma - System Review
282590182;Punt Roma - System Review - Executive Summary
282590235;Punt Roma - System Review - Infrastructure
282590237;Punt Roma - System Review - hybris Configuration
282590245;Punt Roma - System Review - Tomcat Configuration
282590250;Punt Roma - System Review - Web Server Configuration
282590257;Punt Roma - System Review - Security Review
282590271;Punt Roma - System Review - Application Profiling
282590304;Punt Roma - System Review - Client Profiling
282590321;Punt Roma - System Review - Questions
283049987;CONFO - 2015-07-28 - Performance Issue
283050033;CONFO - 2015-07-28 - Perf Test Reports
283050044;CONFO - 2015-07-28 - Perf Test 2015-07-10
283050068;CONFO - 2015-07-28 - Perf Test 2015-07-27
283050190;CONFO - 2015-07-28 - Perf Test 2015-07-24
283050212;CONFO - 2015-07-28 - Performance Issue - Incident Report
283050289;Proof of Concept (Part 1): hybris 5.6 - ESB - SAP integration
283050543;Aldi - Performance Review - July 2015 - Tests Methodology
283051379;CONFO - 2015-07-28 - Perf Test 2015-07-27 - RSC Web
283051622;CONFO - Network Setup
283051637;CONFO - Environment
283052412;Performance Testing Iteration 1
283052789;2015.07 Eldorado Varnish PoC
283053013;PUM - Contact List
283053291;Chanel PEPS - System Review - August 2015
283053936;JD Williams - June 2015 - Code review - 20150729 Update
283054997;Code Review - Auckland Council - Iteration 1
283055953;PUM - Intervention 20150730
283057212;Logista - Production Preparation - July 2015
283057261;CONFO - 2015-07-28 - Perf Test 2015-07-28 - hybris Intervention
283058867;CarrefourSA
283061409;bioMérieux - Migration Assessment - 5.0 to 5.5 - Codebase Quality Check
283061516;Neinver - System Review - Infrastructure
283061612;Neinver - System Review - Security
283061763;Neinver - System Review - hybris Configuration
283061774;Punt Roma - System Review - Database Configuration
283214857;Duplicate Form Submission Protection
283214924;Neinver - System Review - Client Profiling
283214932;Delhaize - Finding 1: Cart Model to dto conversions
283214941;Punt Roma - System Review - Data Model
283214969;Punt Roma - System Review - Source Code Analysis
283215074;Neinver - System Review - Source code analysis
283215082;PUM - Intervention 2015-08-03
283215452;Hobby Lobby
283215587;Amway - System Review - System Infrastructure
283216247;Neinver - System Review - Data Model
283216379;Neinver - System Review - Solr Configuration
283216620;CPW Ad-hoc - 27 July 2015
283216806;LH Proof of Concept
283216988;Neinver - System Review - Web Server Configuration
283217786;Superpharm - Contact list
283217788;Superpharm - Project Scoping - Before discovery workshop
283217799;Superpharm - Estimation review input documents
283217903;Superpharm - High level requirement list
283221361;Messe Düsseldorf
283222320;Punt Roma - Sizing
283222940;Punt Roma - License
283223173;Delhaize - Other Findings
283223429;Delhaize - Finding 2: Solr search
283223820;Punt Roma - Presales infrastructure and sizing
283224644;DHS
283224646;Development  Best Practices
283224806;Superpharm - System landscape & interfaces
283224820;Superpharm - Estimation
283224822;Superpharm - Team Setup
283224829;Superpharm - Project Plan
283225081;BriSA
283225214;Punt Roma - System Review - Infrastructure (OLD version)
283225493;Philips Health-tech (B2C) - Sprint 3 & Sprint 4 - Codereview
283226417;Aubert - Consulting Intervention 06082015
283227590;Superpharm - Executive Summary
283227806;2015 - NetSteel - Environment
283229667;La Poste - PCM Migration to 5.5.1 support
283230522;hagebau Code Review - May 2015
283230523;hagebau Code Review - Zusammenfassung
283230525;hagebau Code Review - Source Code Analyse
283230534;hagebau Code Review - Datenmodell
283230535;hagebau Code Review - Back Office Konfiguration
283230536;hagebau Code Review - Data Hub
283230538;hagebau Code Review - Automatisierte Tests
283230539;hagebau Code Review - Projekt Setup
283230606;Yves Rocher - 2015-08-10 - Production troubleshooting
283231683;JD Williams - Product Cockpit Solr Integration - August 2015
283232075;JD Williams - Product Cockpit Solr Integration - August 2015 - Introduction
283233775;Meeting Delhaize - August 6th 2015
283234705;Chanel PEPS - System Review - Executive Summary
283234708;Chanel PEPS - System Review - Infrastructure
283234711;Chanel PEPS - System Review - hybris Configuration
283234715;Chanel PEPS - System Review - Security
283234717;Chanel PEPS - System Review - Client Profiling
283234719;Chanel PEPS - System Review - Data model
283234732;Chanel PEPS - System Review - General development
283234746;PUM - Spec Review and Feedback 08-11-2015
283234749;Chanel PEPS - System Review - Application Profiling
283234753;Chanel PEPS - System Review - Monitoring
283234780;Chanel PEPS - System Review - SOLR configuration
283234976;JD Williams - Product Cockpit Solr Integration - August 2015 - Installation
283235032;JD Williams - Product Cockpit Solr Integration - August 2015 - Hybris Setup Steps
283235121;JD Williams - Product Cockpit Solr Integration - August 2015 - Considerations
283236104;TESTING PAGE - EDIT WIKI FROM JAVA CODE
283236623;EasyJet
283236632;Infrastructure Advisory
283236654;Porsche Code Review - August 2015
283236668;Porsche Code Review - Zusammenfassung
283236670;Porsche Code Review - Source Code Analyse
283236678;Porsche Code Review - Datenmodell
283236679;Porsche Code Review - Back Office Konfiguration
283236681;Porsche Code Review - Automatisierte Tests
283236683;Porsche Code Review - Projekt Setup
283236761;JD Williams - June 2015 - Code review - 20150812 Update
283237475;Transgourmet - System Review
283237477;Transgourmet - System Review - Zusammenfassung
283237482;Transgourmet - System Review - Infrastruktur
283237488;Transgourmet - System Review - hybris Konfiguration
283237496;Transgourmet - System Review - Datenbankkonfiguration
283237503;Transgourmet - System Review - Sicherheit
283237506;Transgourmet - System Review - Tomcat Konfiguration
283237511;Transgourmet - System Review - Webserverkonfiguration
283237516;Transgourmet - System Review - Datenmodell
283237519;Transgourmet - System Review - Quellcode Analyse
283237521;Transgourmet - System Review - Applikationsprofiling
283237530;Transgourmet - System Review - Client Profiling
283238385;Performance test in perf 08/12/2015 3:40 to 4:10 PM CDT
283239069;2015 - NetSteel - Code Reviews
283239073;Sonasid - NetSteel - 2015-08-13 - Code Review 1
283239076;Sonasid - NetSteel - 2015-08-13 - Code Review - Executive Summary
283239080;Sonasid - NetSteel - 2015-08-13 - Code Review - Environment Setup
283239083;Sonasid - NetSteel - 2015-08-13 - Code Review - Configuration
283239085;Sonasid - NetSteel - 2015-08-13 - Code Review - Static Code Analysis
283239088;Sonasid - NetSteel - 2015-08-13 - Code Review - Manual Code Analysis
283239795;Chanel Eres - 2015-08-11 - Technical Support
283240049;Sonasid - NetSteel - 2015-08-13 - Code Review - Build, Initialization and Runtime
283241343;Sonasid - NetSteel - 2015-08-13 - Code Review - Data Model
283241978;Logista - Production Environment Configuration
283242498;MAHLE international
283242653;Yves Rocher - 2015-08-10 - Orders not sent in backend system
283243211;Superpharm - Workshop Agenda - August 24-25, 2015
283245724;Yves Rocher - 2015-08-17 - Migration Assessment Report
283245739;Yves Rocher - 2015-08-17 - Migration Assessment Report - Executive Summary
283245786;RDC - 2015-08-17 - Log Management and Monitoring Package
283246013;Evans Cycles - System Review - August 2015
283246027;Evans Cycles - System Review - August 2015 - Infrastructure
283246032;Evans Cycles - System Review - August 2015 - Configuration
283246035;Evans Cycles - System Review - August 2015 - Data Model Analysis
283246042;Evans Cycles - System Review - August 2015 - Source Code Analysis
283246075;RDC - 2015-08-17 - Meeting Notes
283246078;Evans Cycles - System Review - August 2015 - Application profiling
283246085;Evans Cycles - System Review - August 2015 - Web Page Profiling
283246088;Evans Cycles - System Review - August 2015 - Security
283246095;Tips
283246458;Philips Health-tech B2c - Sprint 3/4: Front-End Review
284721723;Delhaize - Finding 3: GroceryMiniCartPopulator optimization
284721817;Nicolas - Code Review - 2.  Data model
284721846;Nicolas - Code Review
284722047;Lenovo - Multi-country CMS implementation
284723503;Sainsbury's Performance Analysis - August 2015
284723613;Hornbach - Quick Performance Review
284723619;Hornbach - QPR - Summary
284723636;Hornbach - QPR - Analysis
284723758;Nicolas - Code Review - 4. Source Code Analysis
284723818;Nicolas - Code Review - 3. Back Office Configuration
284724326;Yves Rocher - 2015-08-17 - Migration Assessment Report - Methodology
284724333;Yves Rocher - 2015-08-17 - Migration Assessment Report - Technical Analysis
284724338;Yves Rocher - 2015-08-17 - Migration Assessment Report - Planning
284724370;Yves Rocher - 2015-08-17 - Migration Assessment
284724458;Yves Rocher - 2015-08-17 - Migration Assessment - Environment Setup
284724963;Yves Rocher - 2015-08-17 - Migration Assessment Report - Customization analysis
284725004;Nicolas - Code Review - 5. Code Inspection
284726266;Delhaize - Other assignments
284726483;Infrastructure Advisory - Introduction
284726508;Infrastructure Advisory - Database Implementation
284726552;Infrastructure Advisory - Hybris Clusters
284726663;Infrastructure Advisory - Development
284726665;Infrastructure Advisory - Hosting
284726675;Infrastructure Advisory - Hybris Optimisation
284726683;Nicolas - Code Review - 1. Executive Summary
284726696;Infrastructure Advisory - Sizing
284726753;CHECKED_INVALID bug investigation
284726972;Delhaize - EGROC-555 - introduction
284726999;H&M - GOEP - R3
284727025;H&M - GOEP - R4
284727029;H&M - GOEP - R2
284727270;H&M - Initiatives
284727887;Sainsbury's StockLevelNotFoundException Performance Issue
284729333;JIRA Issue for the GO LIVE
284729372;Yves Rocher - 2015-08-17 - Migration Assessment Report - Architecture - Anexe 1
284729450;Performance monitoring tool
284729560;Infrastructure Advisory - Appendix I - PS Type System Validation Rules
284729582;Delhaize - findings - Order.code duplication
284729688;Philips Health-tech (B2C) - Issues
284730119;JD Williams - Product Cockpit Solr Integration - August 2015 - Customizations
284733251;Yves Rocher - 2015-08-17 - Migration Assessment Report - Platform gap analysis
284733352;Plan week 24-28 August
284734701;RDC - 2015-08-17 - Log Management and Monitoring Package - Task List
284735422;G98 project status review
284735839;Infrastructure Advisory - Performance Tests
284735867;24-August-2015
284736152;SIG Plc
284736163;Design Review - Phase 1
284736173;SIG Executive Summary
284736178;SIG System Review
284736180;SIG Catalog Design
284736182;SIG Classification System
284736184;SIG Pricing
284736186;SIG Search & Navigation
284736188;SIG Media Management
284736191;SIG Data Model
284736193;Appendix
284736303;Infrastructure Advisory - Solution Architecture
284736803;RDC - 2015-08-24 - Redis Session Package
284736933;BAT Australia - Performance Issues - August 2015
284737170;RDC - 2015-08-17 - Log Management and Monitoring Package - Report
284737171;RDC - 2015-08-17 - Log Management - Report - Introduction
284737172;RDC - 2015-08-17 - Log Management - Report - Architecture Overview
284737174;RDC - 2015-08-17 - Log Management - Report - Administration Guide
284737175;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Centralized Log Server Configuration
284737176;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Prerequisites
284737177;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Redis Configuration
284737178;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Logstash Indexer Configuration
284737179;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Elasticsearch Configuration
284737180;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Kibana v3 Configuration
284737182;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Shippers Configuration
284737183;RDC - 2015-08-17 - Log Management - Report - Administration Guide - hybris Logs Shipper Configuration
284737184;RDC - 2015-08-17 - Log Management - Report - Administration Guide - hybris JMX Shipper Configuration
284737185;RDC - 2015-08-17 - Log Management - Report - Administration Guide - hybris Analytics Shipper Configuration
284737186;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Apache Logs Shipper Configuration
284737187;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Solr Shipper Configuration
284737188;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Add-Ons
284737189;RDC - 2015-08-17 - Log Management - Report - Administration Guide - hybris JDBC Logs Shipper Configuration
284737192;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Tomcat Access Shipper Configuration
284737193;RDC - 2015-08-17 - Log Management - Report - Administration Guide - Tomcat Console Shipper Configuration
284737344;Telstra - Helix - Auth Purchase PoC
284737346;Telstra - Helix PoC
284737348;Telstra - Authenticated Purchase PoC
284737355;Woolworths - Connect(Post-Paid Mobile)
284737716;Commented JIRA issue related to Performance
284737870;Delhaize - EGROC-555 - hot spots
284738010;Lenovo - Multi Country implementation <In progress>
284738203;Sonasid - NetSteel - 2015-08-25 - Code Review 2
284738582;Delhaise - EGROC-555 - hot spots MOBILE
284739066;Test Scenario
284739517;Sonasid - NetSteel - 2015-08-25 - Code Review - Environment Setup
284739525;Sonasid - NetSteel - 2015-08-25 - Code Review - Executive Summary
284739563;Sonasid - NetSteel - 2015-08-25 - Code Review - Configuration
284739577;Sonasid - NetSteel - 2015-08-25 - Code Review - Data Model
284739586;Sonasid - NetSteel - 2015-08-25 - Code Review - Build, Initialization and Runtime
284739590;Sonasid - NetSteel - 2015-08-25 - Code Review - Manual Code Analysis
284739633;Sonasid - NetSteel - 2015-08-25 - Code Review - Static Code Analysis
284740162;Process to onboard new country
284740360;HepsiBurada Performance Review
284740688;Oracle 11g Setup
284740739;JD Williams - June 2015 - Code review - 20150923 Update
284740820;Grundfos - Synchronisation Analysis
284740902;Update system on 5.5 result.
284741008;Manor - Project Support - Media Servlet Refactoring
284741895;Found issues
284742340;Evans Cycles - System Review - August 2015 - Executive summary
284742645;Interflora - Rapport Intervention - 26082015
284742866;Coats Add-hoc 27-08-15 - 28-08-15
284743015;Delhaize - Finding 4: Promotions Engine
284743354;MC Product - Code Changes Log
284743430;Partner Resources
284743740;Celio - Store2Web - Sharing PointOfService across multiple BaseStores for pick-up in store delivery
284743988;Delhaize - EGROC-555 - hot spots DB PROD
284744270;EziBuy - CS Cockpit Issues
284744345;Performance Test Finding
284745664;Delhaize - EGROC-555 - hot spots CODE
284745832;Chanel DevOps
284745862;Chanel - 2015-08-28 - CIP Upgrade
284746273;Arcelik A.S
284746283;Print
284746440;Arcelik - Outstanding Issues
284747267;AS Watson - Worldwide overview
284747275;Workshops Sept 24th/25th 2015
284747296;yCommerce sites in AS Watson group
284747302;Workshops AS Watson  / September 24th and 25th : Agenda & Attendees - updated
284747316;Logistics
284747318;Workshops preparation
284747321;Site Access Asia & EMEA
284747325;Site Access EMEA
284747328;Site Access Asia
284747331;Upgrade to release 5.x
284747334;Migration assessment overview
284747340;Migration assessment - prerequisites
284747343;Migration assessment strategy
284747345;Migration assessment report
284747347;Migration to 5.x
284747725;DC - 2015-09-03 - Synchronization POC
284748490;Aushopping - 201509 - Consulting
284748492;Aushopping - Export to FredHopper - Performance Review (update 2015-09)
284748501;Aushopping - Media Import - Incident EMA-14985
284748510;Aushopping - Selfit / hybris Webservice integration review
284748841;PERFORMANCE TEST
284748847;LinkPack - STAGE ENV
284748869;SQL benchmark
284749962;Koctas
284750716;SEB - hybris Out of Memory issue investigation report
284750738;Websters - David Lawrence
284751362;Performance Review
284751631;Lenovo Multi Country BackOffice demo
284752201;Workshops content
284752292;Yves Rocher - 2015-01-09 - Catalog Design Validation
284752384;Hobby Lobby - Day 1 Notes
284753114;EziBuy - CS Cockpit Issues Report
284753865;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 2
285179906;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 1
285179915;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 3
285179945;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 4
285180001;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 5
285180206;AS Watson - Context details
285180351;Grundfos - several issues - draft
285180375;Camaieu - System Review Environment
285181179;Performance Check
285182458;FoodStuffs PIM - Code Review
285183007;Delhaize Sysadmin Training - Prequisites
285183416;LANDMARK - Production Environment
285183504;DC - 2015-09-04 - Product cockpit session timeout and disconnection
285184422;DC - 2015-09-04 - Product import analysis
285184771;Hobby Lobby - Day 2 Notes
285184790;Hobby Lobby - Day 3 Notes
285185111;Evans Cycles - System Review - August 2015 - Manual code review
285185114;Evans Cycles - System Review - August 2015 - Project setup
285186708;Avantor
285186755;PUM - Sizing Workshop - 20150904
285186804;SEB Digital - Who is Who ?
285186899;SEB Digital - Environment Access
285190307;Infrastructure Advisory - Appendix 2 - OCC Performance Tests Results
285190533;Delhaize - Log Management Package
285190558;Delhaize - Log Management - Meeting Notes - 2015-09-07
285190562;Delhaize - Who is Who
285190927;Neinver - Performance Test - Sept 1-4
285191003;Superpharm - Project Scoping - After discovery workshop
285191293;Issues
285192000;Arçelik - Print - workshop notes 2-3 September 2015
285192851;Arçelik - Outstanding Issues - hybris assistance proposal
285193022;CONFO - Migration 5.1 to 5.5.1 - 2015-09-08 - Payment Extensions
285193047;CONFO - Migration 5.1 to 5.5.1 - 2015-09-08 - Payment Extensions - Migration Support
285194048;CONFO - Migration 5.1 to 5.5.1 - 2015-09-08 - Payment Extensions - Setup
285194071;Aushopping - 201509 - Populator and DTO Caching follow-up (EMA-10584)
285194130;Jacadi
285194205;CONFO - Migration 5.1 to 5.5.1 - 2015-09-08 - Payment Extensions - Tests
285195735;Maui Jim Datahub Setup Notes
285195785;Action Plan 09/09/2015
285196230;Lenovo - Multi Country Attribute override
285196588;Proof of Concept (Part 2): hybris 5.6 - ESB - SAP & STEP integration
285196681;H&M Zero Downtime Initiative
285409874;Websters DL Go-Live Project Work
285410497;Landmark - Quick setup guide for Sonar
285410528;Grandvision - Techincal Architecture Assessment (TAA) < In progress >
285410542;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 6
285410574;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 7
285410631;Aushopping - Export to FredHopper - Performance Review (update 2015-09) - Finding 8
285411783;Landmark - Bangalore Workshop - 20150914
285411806;Landmark - Code review - Data model
285411895;Maui Jim
285411930;Data Hub Product Feed Issue
285412018;Superpharm - Proposal for Phase 1 - 20150910
285412066;CONFO - Migration 5.1 to 5.5.1 - 2015-09-08 - Payment Extensions - Code Changes
285413278;Meeting 11/08/2015
285413539;CONFO - Migration 5.1 to 5.5.1 - 2015-09-08 - Payment Extensions - Executive Summary
285413938;2015-09-09 Scalability meeting
285416610;Websters DL Project Delivery Approach
285416612;Websters DL Development Process
285416621;Websters DL UAT Data Refresh Background Information
285417582;Delhaize - EGROC-555 - Final Report
285417629;Migration assessment : Documents provided
285417790;Landmark - Code review - Executive Summary
286261501;Migration assessment - prerequisites check
286261591;MIM - Performance Review - September 2015
286261594;MIM - Performance Review - Executive Summary
286261606;MIM - Performance Review - Performance Goals
286261619;MIM - Performance Review - Infrastructure
286261623;MIM - Performance Review - Configuration
286261628;MIM - Performance Review - Monitoring
286261631;MIM - Performance Review - Load Testing
286261634;MIM - Load Test Setup
286261636;MIM - Baseline Load test report
286261674;MIM - Findings
286261676;Final load test report
286261678;MIM - Soak test report
286261680;MIM - Performance Review - Further Recommendations
